Image,MLS#,Address,City,Status,Status Timestamp,Prop Type,Acres,SQFT Total,SQFTAbvGr,Rooms,Beds,Baths,Garage/Park,Built,DOM,Association Amenities,Assessed Value,Driveway Type,Price,Property Tax,Zoning,Handicap Features,Energy Features,HOA Fee Amount,HOA YN,HOA Fee Frequency,Bank Owned or Controlled Property YN,High School,Elementary School,Nearby Amenities,Swimming Pool YN,Direct Waterfront YN,Waterfront Description,Price Change Timestamp,Cooling,Heat Type,Heat Fuel Type,Intermediate School,Exterior Features,Middle Jr High School,Pool Description,Estimated Annual Heat Co,Photo
https://smartmls-assets.cdn-connectmls.com/pics/117252B860A01345E063D501100A18EF/HD_1708041839209_170579726_1.JPEG,170614099,11  White Birch Lane Dr.,Middlebury,ACTV,12/08/2023,,1,3600,3600,9,5,3/1,"3 Car Garage, Attached Garage",2024,122,None,0,Crushed Stone,999500,1,R40,,Thermopane Windows,,No,,No,Pomperaug,Long Meadow,"Park, Private School(s)",No,No,Not Applicable,,Central Air,Hot Air,Propane,,Deck,Memorial,,,
https://smartmls-assets.cdn-connectmls.com/pics/092D718AD4AC1391E0631401100AD3C1/HD_1698943520267_170580656_1.JPEG,170562824,"0  Country Ln. , Unit# 116",Berlin,ACTV,04/14/2023,CO,,1964,1964,7,3,3/0,"1 Car Garage, Attached Garage",2023,360,,0,,449900,0,R-11,,,400,Yes,Monthly,No,Berlin,Per Board of Ed,"Medical Facilities, Shopping/Mall",No,No,Not Applicable,04/14/2023,Central Air,Hot Air,Natural Gas,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/1045FCD8F330D0CEE0631401100A0637/HD_1706743206268_170578228_1.JPEG,24000265,15  Greenbriar Ln.,Wilton,NEW,04/05/2024,,1.22,2588,2588,9,4,2/1,"2 Car Garage, Attached Garage",1966,3,,539840,,1089000,15796,R-1,,"Generator, Programmable Thermostat, Storm Doors",,No,,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Golf Course, Health Club, Library, Medical Facilities, Park, Playground/Tot Lot",No,No,Not Applicable,,"Central Air, Zoned","Baseboard, Hot Water, Zoned",Oil,Per Board of Ed,"Gutters, Lighting",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/001FC2FEDC794BB1E063D501100A95D6/HD_1688999744086_170583223_1.JPEG,170562608,"0  Country Ln. , Unit# 120",Berlin,ACTV,04/14/2023,CO,,1729,1729,6,3,2/1,"2 Car Garage, Attached Garage",2023,360,,0,,439900,0,R-11,,,400,Yes,Monthly,No,Berlin,Per Board of Ed,"Medical Facilities, Shopping/Mall",No,No,Not Applicable,04/14/2023,Central Air,Hot Air,Natural Gas,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/001FC2FEDC794BB1E063D501100A95D6/HD_1688999546010_170583213_1.JPEG,170613963,756  Brooks Rd.,Middletown,ACTV,03/19/2024,,2.6,1612,1612,5,3,1/1,"0 Car Garage, 4 Total Spaces, Driveway, Paved, Off Street Parking",2001,123,,241520,,449900,8118,R-60,,,,No,,No,Per Board of Ed,Per Board of Ed,"Medical Facilities, Public Rec Facilities, Stables/Riding",No,No,Not Applicable,03/19/2024,Ceiling Fans,Hot Water,Oil,,"Deck, French Doors, Guest House, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0801DB721AA7C327E063D501100A9125/HD_1697658315189_170605081_1.JPEG,24008097,"27  Crows Nest Ln. , Unit# 17-O",Danbury,ACTV,04/04/2024,CO,,1944,1332,6,2,1/1,"1 Car Garage, 2 Total Spaces, Under House Garage, Paved, Off Street Parking",1988,4,"Basketball Court, Club House, Guest Parking, Pool",,,339900,3956,RA,,"Programmable Thermostat, Storm Doors, Thermopane Windows",395,Yes,Monthly,No,Danbury,Shelter Rock,"Basketball Court, Bocci Court, Health Club, Lake, Library, Playground/Tot Lot, Private School(s), Shopping/Mall",Yes,No,Not Applicable,04/04/2024,Central Air,"Heat Pump, Hot Air",Electric,,,Broadview,"Heated, Pool House, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/053FE8A783B3CADBE0631401100A4AE6/HD_1694625923268_170597815_1.JPEG,170611500,335  Copper Ridge Rd.,Southington,ACTV - HUB,04/01/2024,,1.84,2713,2713,7,3,3/1,"3 Car Garage, Attached Garage",1986,75,,398810,,699900,12108,R-80,,Generator,,No,,No,Southington,Per Board of Ed,,Yes,No,,03/16/2024,Central Air,Hot Air,Natural Gas,,"Porch-Enclosed, Porch, Deck",,"Gunite, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/08B7F8FC3097147BE0631401100A2234/HD_1698441882733_170607187_1.JPEG,170533400,"191  Foster St. , Unit# A-2",New Haven,NEW,03/27/2024,CO,,1464,1464,6,3,2/1,"2 Car Garage, Under House Garage",1916,522,,238630,,732000,999999999,IL,,,350,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,11/02/2022,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/07AF0031ECD73578E063D501100A9A99/P_1697297999624_170604371_1.JPEG,170605573,75  Clifton St.,West Haven,ACTV,03/21/2024,,0.14,1986,1986,8,6,3/0,"1 Car Garage, 4 Total Spaces, Attached Garage, Off Street Parking",1928,170,,125230,Asphalt,447000,5824,R3,,,,No,,No,West Haven,Per Board of Ed,"Basketball Court, Health Club, Library, Medical Facilities, Park, Walk to Bus Lines",No,No,Water Community,03/21/2024,"Ceiling Fans, Central Air",Hot Air,Natural Gas,Carrigan,"Gutters, Lighting, Sidewalk",Bailey,,,
https://smartmls-assets.cdn-connectmls.com/pics/0760CD277B762079E063D501100A228D/HD_1696961437376_170603357_1.JPEG,170533660,"191  Foster St. , Unit# B-11",New Haven,NEW,03/27/2024,CO,,1302,1302,4,2,2/0,"0 Car Garage, 1 Total Spaces, Assigned Parking, Off Street Parking",1916,522,,238630,,520800,9486,IL,,,350,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,11/02/2022,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0F1103F79A4A3DA7E063D501100AF27A/HD_1705416828962_170602505_1.JPEG,170615417,Lot 8  Steeple View Ln.,Shelton,ACTV,12/18/2023,,0.5,2595,2595,8,4,2/1,"2 Car Garage, Attached Garage",2024,112,,0,,899900,999999999,R-1,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0E10E59181FECDF0E063D501100A96F0/HD_1704322322842_170598346_1.JPEG,24005562,"8  Hughes Pl. , Unit# 1N",New Haven,NEW,04/05/2024,CO,,1790,1790,4,2,2/0,"0 Car Garage, 1 Total Spaces, None, Parking Lot, Off Street Parking, Assigned Parking",2004,3,,352940,,630000,13129,RM2,"Handicap Parking, Roll-In Shower",,757.64,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Health Club, Library, Medical Facilities, Park, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,"Sidewalk, Breezeway",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0935A259AF2149FAE063D501100AD6F7/HD_1699015988862_170605187_1.JPEG,170597508,175  Cherry Hill Road Lot 5,Branford,ACTV,09/12/2023,,0.5,3000,3000,8,4,3/0,"3 Car Garage, Attached Garage",2023,209,,0,Paved,1089000,0,r4,,,,No,,No,Branford,Mary T. Murphy,"Basketball Court, Golf Course, Medical Facilities, Park, Public Rec Facilities, Tennis Courts",No,No,Not Applicable,09/12/2023,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0994CBA6F21035D6E0631401100AA5BB/HD_1699391698164_170609242_1.JPEG,170560251,"29  Sallys Way. , Unit# 23",Shelton,ACTV,04/08/2024,CO,,1594,1594,5,2,2/1,"2 Car Garage, Attached Garage, Paved",2023,366,,0,,519900,0,IA-2,,"Extra Insulation, Programmable Thermostat, Ridge Vents, Thermopane Windows",157,Yes,Monthly,No,Shelton,Per Board of Ed,,No,No,Not Applicable,04/08/2024,Central Air,Gas on Gas,Gas In Street,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0946A4D3AA254B86E0631401100A5005/HD_1699076524172_170607621_1.JPEG,24001147,826  Worthington Rdg.,Berlin,ACTV,03/15/2024,,0.5,3415,3415,15,5,3/1,"2 Car Garage, 6 Total Spaces, Detached Garage, Driveway, Paved",1800,25,,300700,Private,499900,8889,R-15,Multiple Entries/Exits,"Extra Insulation, Generator, Storm Windows",,No,,No,Per Board of Ed,Per Board of Ed,"Library, Playground/Tot Lot, Public Transportation",No,No,,,"Attic Fan, Wall Unit",Hot Water,Natural Gas,,"Sidewalk, Porch, Deck, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0C07EEEF7DFD5AE9E063D501100A41CD/HD_1702093167494_170614170_1.JPEG,170560353,"36  Sallys Way. , Unit# 14",Shelton,ACTV,04/08/2023,CO,,1551,1551,5,2,2/1,"1 Car Garage, Attached Garage, Paved",2021,366,,117530,,529900,2589,IA-2,,"Extra Insulation, Programmable Thermostat, Ridge Vents, Thermopane Windows",157,Yes,Monthly,No,Shelton,Per Board of Ed,,No,No,Not Applicable,09/11/2023,Central Air,Gas on Gas,Gas In Street,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/097F6424BC5472D4E0631401100A1401/HD_1699305259737_170609016_1.JPEG,170597970,13  Fairmount St.,Hartford,ACTV,03/15/2024,,0.06,1452,1452,6,3,1/1,"0 Car Garage, Driveway, Paved",1991,183,,54170,,190000,3735,NX-1,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,None,Baseboard,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/151D8EBEB2A95DE4E0631401100AC35A/HD_1712066939123_6329952295691201783.JPEG,170551607,"379  Whitfield St. , Unit# BN1834",Guilford,ACTV,02/27/2023,CO,,767,767,1,0,0/0,"1 Car Garage, Unassigned Parking, Parking Lot",2012,405,"Club House, Guest Parking, Pool, Security Services, Tennis Courts",18270,,24500,473,c,Ramps,,420,Yes,Monthly,No,Guilford,Per Board of Ed,"Bocci Court, Golf Course, Library, Medical Facilities, Park, Private Rec Facilities, Shopping/Mall, Tennis Courts",Yes,Yes,"Direct Waterfront, Frontage, Dock or Mooring, View",07/31/2023,None,None,Other,,"Balcony, Deck, Grill, Patio, Tennis Court",,"Pool House, In Ground Pool, Heated, Safety Fence, Tile",,
https://smartmls-assets.cdn-connectmls.com/pics/1045FCD8F330D0CEE0631401100A0637/HD_1706742292179_170591039_1.JPEG,170595537,107  Mihaliak Rd.,Willington,ACTV,01/21/2024,,1.86,1911,1911,7,3,2/1,"2 Car Garage, 2 Total Spaces, Under House Garage, Driveway, Off Street Parking",2024,171,None,24090,"Private, Crushed Stone, Gravel",449900,775,R80,,"Energy Star Rated, Home Energy Rating, Programmable Thermostat, Ridge Vents, Thermopane Windows",,No,,No,Region 19 - E. O. Smith,Per Board of Ed,"Lake, Library",No,No,Not Applicable,02/20/2024,Ceiling Fans,"Baseboard, Hot Water, Radiator, Zoned","Bottle Gas, Propane",Per Board of Ed,"Deck, French Doors, Gutters, Lighting, Porch",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0B01660FD2936AAAE063D501100AF6A1/HD_1701063394656_170607645_1.JPEG,170560252,"27  Sallys Way. , Unit# 24",Shelton,ACTV,04/08/2024,CO,,1594,1594,5,2,2/1,"2 Car Garage, Attached Garage, Paved",2023,349,,0,,519900,0,IA-2,,"Extra Insulation, Programmable Thermostat, Ridge Vents, Thermopane Windows",157,Yes,Monthly,No,Shelton,Per Board of Ed,,No,No,Not Applicable,04/08/2024,Central Air,Gas on Gas,Gas In Street,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0BF1F532DE45CB65E0631401100A945F/HD_1702035192701_170613917_1.JPEG,170596979,32  Pine St.,Norwich,ACTV,09/09/2023,,0.19,1633,1633,6,4,1/0,"1 Car Garage, Attached Garage, Driveway, Paved",1947,211,,90500,"Private, Paved",285000,3787,GC,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,12/26/2023,None,Radiant,Oil,Per Board of Ed,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/10EF820B2F175E9AE0631401100A6485/HD_1707489906601_170612701_1.JPEG,24000510,"184  Pequot Ave. , Unit# 101",New London,ACTV,02/29/2024,CO,,713,713,3,2,2/0,"0 Car Garage, 1 Total Spaces, None, Paved, Off Street Parking",1962,41,"Elevator, Exercise Room/Health Club",77280,,155000,2878,Per Town,,,902.84,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Commuter Bus, Medical Facilities, Park",No,Yes,L. I. Sound Frontage,,Wall Unit,Radiator,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0C7B30FFB8511F6AE063D501100ACE41/HD_1702572621447_170613309_1.JPEG,170595493,277 S. Bald Hill Rd.,New Canaan,ACTV,09/05/2023,,4.31,4128,2928,10,4,2/1,"2 Car Garage, Attached Garage",1977,216,,774130,Asphalt,1495000,14662,4AC,,,,No,,No,New Canaan,East,"Basketball Court, Golf Course, Health Club, Library, Paddle Tennis, Public Pool, Stables/Riding, Tennis Courts",No,Yes,Pond,,Central Air,"Baseboard, Hot Water, Wood/Coal Stove",Oil,,"Balcony, Deck, Gutters, Patio, Shed",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/1449F2FDC4DE16FCE063D501100A515E/HD_1711200089132_0N8A3193.JPEG,170547164,"7  River Rd. , Unit# H-3",Greenwich,ACTV,01/27/2023,CO,,50,50,1,1,1/0,"0 Car Garage, Other",1988,436,,0,,98000,999999999,WD,,,167,Yes,Monthly,No,Greenwich,Cos Cob,,No,Yes,"Direct Waterfront, Harbor, Dock or Mooring",05/09/2023,None,None,Other,,,Central,,,
https://smartmls-assets.cdn-connectmls.com/pics/0952FEDD43CC7D84E0631401100A8A94/HD_1699100605410_170608536_1.JPEG,170599770,277  Ashley Falls Rd.,North Canaan,ACTV,09/25/2023,,1.47,2127,2127,4,2,2/0,"0 Car Garage, 10 Total Spaces, Off Street Parking",2001,198,None,245980,Private,384900,6272,4,Ramps,Fireplace Insert,,No,,No,Housatonic,NCES,"Golf Course, Lake, Library, Private School(s)",No,No,Not Applicable,10/30/2023,Central Air,Baseboard,Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/057A53B4A4EC72B8E0631401100AABAF/HD_1694872940854_170598171_1.JPEG,24007985,"2  Earls Ct. , Unit# F",Farmington,NEW,04/03/2024,CO,,1166,1166,5,2,2/0,"1 Car Garage, Attached Garage",1970,5,,144830,,311000,3506,RDM,,,479.42,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,Yes,No,Not Applicable,,Central Air,Hot Water,Natural Gas,,Patio,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/05D65C63CC9B0F00E0631401100A9AEA/HD_1695302871858_170599021_1.JPEG,170594073,588  Charcoal Ave.,Middlebury,ACTV,03/13/2024,,4.94,4098,4098,8,4,3/1,"3 Car Garage, Attached Garage",1982,224,,396800,,749900,12801,R80,,Thermopane Windows,,No,,No,Regional District 15,Per Board of Ed,"Golf Course, Lake, Park, Tennis Courts",No,No,,10/31/2023,Central Air,Hot Air,Oil,,"Underground Utilities, Deck, Stone Wall, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/07BCE0E555176546E0631401100ABFB4/HD_1697403670762_170604414_1.JPEG,170488885,"1  Broad St. , Unit# 20F&G",Stamford,ACTV,10/12/2022,CO,,3207,3207,7,3,3/1,"2 Car Garage, Under House Garage",2009,695,"Gardening Area, Guest Parking, Pool, Security Services, Shuttle Service",957300,,1550000,25579,CCN,,"Programmable Thermostat, Thermopane Windows",3015,Yes,Monthly,No,Westhill,Davenport Ridge,"Library, Park, Shopping/Mall",Yes,No,View,01/13/2023,Central Air,"Heat Pump, Hot Air",Natural Gas,,Balcony,Rippowam,"Indoor Pool, Lap Pool, Heated",,
https://smartmls-assets.cdn-connectmls.com/pics/06E6441471536EACE0631401100A5A6D/HD_1696438988919_170602153_1.JPEG,170605020,160  Oxford St.,Hartford,ACTV,10/27/2023,,0.23,4042,4042,11,7,4/1,"2 Car Garage, 2 Total Spaces, Detached Garage",1915,163,,137813,Asphalt,675000,9502,N2-1,,"Fireplace Insert, Storm Doors",,No,,No,Per Board of Ed,Per Board of Ed,"Library, Medical Facilities, Playground/Tot Lot, Private School(s), Public Transportation",No,No,Not Applicable,02/19/2024,Central Air,Radiator,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0801DB721AA7C327E063D501100A9125/HD_1697661599869_170604902_1.JPEG,24007862,"730  Heritage Vlg. , Unit# A",Southbury,NEW,04/06/2024,CO,,1398,1398,5,2,2/0,"1 Car Garage, Detached Garage",1972,2,"Club House, Exercise Room/Health Club, Gardening Area, Health Club, Pool, Security Services, Shuttle Service",,,429000,3692,Residential,,,719,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Bocci Court, Golf Course, Library, Medical Facilities, Shopping/Mall, Tennis Courts",Yes,No,Not Applicable,,Central Air,Radiant,Electric,,Patio,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/08F13D0EC65C6B43E063D501100A7B3F/HD_1698689417027_170607528_1.JPEG,170604779,217  Hillcrest Rd.,Bridgeport,ACTV,10/16/2023,,0.11,816,816,5,3,1/0,"0 Car Garage, On Street Parking",1930,179,,116010,,340000,5041,RA,,,,No,,No,Per Board of Ed,Per Board of Ed,"Medical Facilities, Park, Public Transportation, Shopping/Mall, Tennis Courts",Yes,No,Not Applicable,,None,"Hot Water, Radiator",Oil,,,,Above Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/0946A4D3AA254B86E0631401100A5005/HD_1699067688760_170607057_1.JPEG,170588308,"83  Columbus Pl. , Unit# E",Stamford,ACTV,03/11/2024,CO,,1140,1140,4,2,1/1,"0 Car Garage, None",1985,250,,215810,,399000,5365,RM1,,,300,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Commuter Bus, Golf Course, Health Club, Library, Park, Playground/Tot Lot, Walk to Bus Lines",No,No,,03/11/2024,Central Air,Heat Pump,Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/091A36E41C581AE3E063D501100AF77A/HD_1698853934012_170606427_1.JPEG,170603541,24  Dings Rd.,New Hartford,ACTV,04/08/2024,,6.8,2866,2866,10,4,3/1,"2 Car Garage, Detached Garage, Barn",1834,181,,284970,"Private, Crushed Stone",975000,9139,R2,,Generator Ready,,No,,No,Per Board of Ed,Per Board of Ed,,No,Yes,River,,Wall Unit,Hot Water,"Electric, Oil",,"Barn, Porch, Stone Wall, Terrace",,,,
https://smartmls-assets.cdn-connectmls.com/pics/1182A7FECB6F7176E063D501100A6575/HD_1708108764596_170608388_1.JPEG,170589271,"31  Lombard Cir. , Unit# 19",North Haven,ACTV,08/08/2023,CO,,2370,2370,7,4,2/1,"2 Car Garage, Attached Garage",2024,244,,0,,550000,0,Special Residential,Raised Toilet,"Home Energy Rating, Extra Insulation, Programmable Thermostat, Thermopane Windows",343,Yes,Monthly,No,North Haven,Montowese,,No,No,Not Applicable,,Central Air,Heat Pump,Electric,North Haven,"Gutters, Patio, Underground Sprinkler, Underground Utilities",PBOE,,,
https://smartmls-assets.cdn-connectmls.com/pics/0998A9C9761C252AE0631401100AF7B0/HD_1699449438829_170609316_1.JPEG,170597489,175  Cherry Hill Road Lot 2,Branford,ACTV,09/12/2023,,0.5,3000,3000,8,4,3/0,"3 Car Garage, Attached Garage",2023,209,,0,Paved,1089000,0,r4,,,,No,,No,Branford,Mary T. Murphy,"Basketball Court, Golf Course, Medical Facilities, Park, Public Rec Facilities, Tennis Courts",No,No,Not Applicable,09/12/2023,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/102FB8FD6B2BAE8AE063D501100A2B7A/HD_1706643564217_170609458_1.JPEG,170589262,"9  Lombard Cir. , Unit# 17",North Haven,ACTV,08/08/2023,CO,,1967,1967,7,3,2/1,"2 Car Garage, Attached Garage",2024,244,,0,,540000,0,special residential,Raised Toilet,"Home Energy Rating, Programmable Thermostat, Ridge Vents, Thermopane Windows",343,Yes,Monthly,No,North Haven,Per Board of Ed,,No,No,Not Applicable,,Central Air,Heat Pump,Electric,,Patio,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0428D0495262230FE063D501100ABA2D/HD_1693446100309_170594234_1.JPEG,170599192,137  Hillside Ave.,New Haven,ACTV,03/31/2024,,0.15,2070,1350,6,3,1/0,"0 Car Garage, Driveway",1900,201,,122640,,280000,4562,RM1,,,,No,,No,Per Board of Ed,Per Board of Ed,"Park, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,Not Applicable,03/14/2024,None,Hot Air,Natural Gas,,Porch,,,,
https://smartmls-assets.cdn-connectmls.com/pics/09BCDD40B60A12E9E0631401100A2AD0/HD_1699558185186_170609636_1.JPEG,170570658,"1  Gold St. , Unit# S",Hartford,ACTV,05/22/2023,CO,,2276,2276,5,2,2/0,"1 Car Garage, Under House Garage",1969,322,"Elevator, Guest Parking, Security Services",77175,,525000,5321,DT-2,,,2255,Yes,Monthly,No,Hartford,Per Board of Ed,"Library, Medical Facilities, Park, Public Transportation, Walk to Bus Lines",No,No,Not Applicable,05/16/2023,Central Air,Hot Water,Other,,Balcony,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0E0CA8C5A854653AE063D501100AEF4C/HD_1704304962977_170609182_1.JPEG,170598725,176  Tromley Rd.,East Windsor,ACTV,03/02/2024,,2.6,2409,2409,10,4,2/0,"1 Car Garage, Detached Garage",1900,165,,61190,Private,324900,5306,R-3,,,,No,,No,East Windsor,Per Board of Ed,,No,No,Not Applicable,01/20/2024,None,Baseboard,"Oil, Propane",,"Fruit Trees, Garden Area, Kennel, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/14AACB5441E09A0FE063D501100ABFCE/HD_1711629633134_1_Broad_StStamford__CT_06901_104.JPEG,24007898,98  Bodine Ct.,Stratford,NEW - OUR,04/08/2024,CP,,962,962,6,3,1/0,"0 Car Garage, 2 Total Spaces, None, Paved, Driveway",1943,5,,,,159900,,RM1,,,608,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Window Unit,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0B60D27B9BE2357FE063D501100AFEEB/HD_1701359497394_170612822_1.JPEG,170603546,00  Lavender Ln.,Southington,ACTV,10/11/2023,,1,2574,2574,7,3,2/1,"2 Car Garage, Attached Garage",2023,182,None,0,Paved,801900,0,R,,"Energy Star Rated, Programmable Thermostat, Thermopane Windows",0,Yes,Monthly,No,Southington,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,"Patio, Underground Sprinkler",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0D825BFDB35080CAE063D501100AC8A8/HD_1703779917401_170616169_1.JPEG,170586996,"31  Woodland St. , Unit# 12F",Hartford,ACTV,07/26/2023,CO,,861,861,3,1,1/0,"1 Car Garage, Covered Garage, Parking Garage",1963,256,"Elevator, Exercise Room/Health Club, Pool, Security Services",29143,,179900,2009,MX-2,,Thermopane Windows,852,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Medical Facilities, Public Transportation, Walk to Bus Lines",Yes,No,,02/16/2024,Central Air,Hot Air,Natural Gas,,,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/0C6DD246769460F5E0631401100AC337/HD_1702527838431_170614877_1.JPEG,170601603,10  Dragonwood Ln.,Weston,NEW,04/02/2024,,15.57,8586,6045,12,4,3/2,"3 Car Garage, Attached Garage",2013,185,,1601760,,4998000,52954,R,,"Home Energy Rating, Generator",,No,,No,Weston,Hurlbutt,Golf Course,No,No,,,"Central Air, Zoned","Hydro Air, Radiant, Zoned",Propane,,"Terrace, Lighting, Hot Tub, Patio, Tennis Court, Fruit Trees, Garden Area, Stone Wall, Underground Sprinkler",Weston,,,
