MLS#,Price,Date
170606057,426157,2017-06
170606057,453206,2017-07
170606057,444262,2017-08
170606057,459919,2017-09
170606057,462203,2017-10
170606057,461291,2017-11
170606057,424851,2017-12
170606057,437733,2018-01
170606057,428761,2018-02
170606057,430094,2018-03
170606057,436614,2018-04
170606057,431166,2018-05
170606057,449605,2018-06
170606057,436611,2018-07
170606057,450952,2018-08
170606057,471412,2018-09
170606057,484733,2018-10
170606057,496425,2018-11
170606057,480110,2018-12
170606057,481197,2019-01
170606057,470454,2019-02
170606057,450051,2019-03
170606057,470095,2019-04
170606057,438187,2019-05
170606057,439654,2019-06
170606057,462944,2019-07
170606057,369159,2019-08
170606057,368707,2019-09
170606057,370816,2019-10
170606057,377668,2019-11
170606057,383148,2019-12
170606057,377002,2020-01
170606057,375457,2020-02
170606057,376828,2020-03
170606057,382864,2020-04
170606057,393494,2020-05
170606057,395767,2020-06
170606057,397715,2020-07
170606057,424548,2020-08
170606057,430064,2020-09
170606057,460161,2020-10
170606057,484250,2020-11
170606057,489300,2020-12
170606057,485370,2021-01
170606057,484417,2021-02
170606057,493539,2021-03
170606057,506107,2021-04
170606057,529869,2021-05
170606057,510300,2021-06
170606057,504800,2021-07
170606057,481800,2021-08
170606057,467300,2021-09
170606057,459000,2021-10
170606057,450800,2021-11
170606057,442300,2021-12
170606057,447700,2022-01
170606057,443900,2022-02
170606057,495300,2022-03
170606057,522000,2022-04
170606057,543500,2022-05
170606057,554300,2022-06
170606057,538400,2022-07
170606057,521400,2022-08
170606057,522700,2022-09
170606057,510300,2022-10
170606057,505600,2022-11
170606057,487700,2022-12
170606057,484500,2023-01
170606057,469700,2023-02
170606057,474100,2023-03
170606057,484900,2023-04
170606057,488900,2023-05
170606057,587200,2023-06
170606057,618600,2023-07
170606057,595100,2023-08
170606057,615700,2023-09
170606057,1417500,2023-10
170606057,1413700,2023-11
170606057,1406100,2023-12
170606057,1400100,2024-01
170606057,1391900,2024-02
170606057,1141900,2024-03
170606057,1140500,2024-04
170607941,247439,2016-01
170607941,238892,2016-02
170607941,255281,2016-03
170607941,253643,2016-04
170607941,253038,2016-05
170607941,255118,2016-06
170607941,260847,2016-07
170607941,224642,2016-08
170607941,227154,2016-09
170607941,226836,2016-10
170607941,231593,2016-11
170607941,228507,2016-12
170607941,231187,2017-01
170607941,231966,2017-02
170607941,220722,2017-03
170607941,225229,2017-04
170607941,227911,2017-05
170607941,229399,2017-06
170607941,233919,2017-07
170607941,236096,2017-08
170607941,230106,2017-09
170607941,236104,2017-10
170607941,237400,2017-11
170607941,234858,2017-12
170607941,233251,2018-01
170607941,240360,2018-02
170607941,238928,2018-03
170607941,238509,2018-04
170607941,234870,2018-05
170607941,238386,2018-06
170607941,242530,2018-07
170607941,247056,2018-08
170607941,241850,2018-09
170607941,241918,2018-10
170607941,250114,2018-11
170607941,245668,2018-12
170607941,245027,2019-01
170607941,251902,2019-02
170607941,253121,2019-03
170607941,258038,2019-04
170607941,263999,2019-05
170607941,258739,2019-06
170607941,250863,2019-07
170607941,248831,2019-08
170607941,256525,2019-09
170607941,255042,2019-10
170607941,264305,2019-11
170607941,254806,2019-12
170607941,254598,2020-01
170607941,249458,2020-02
170607941,240963,2020-03
170607941,242786,2020-04
170607941,251225,2020-05
170607941,251731,2020-06
170607941,254822,2020-07
170607941,238999,2020-08
170607941,245783,2020-09
170607941,247097,2020-10
170607941,248442,2020-11
170607941,253753,2020-12
170607941,253129,2021-01
170607941,253264,2021-02
170607941,262644,2021-03
170607941,286874,2021-04
170607941,293193,2021-05
170607941,262600,2021-06
170607941,244200,2021-07
170607941,239900,2021-08
170607941,237700,2021-09
170607941,236400,2021-10
170607941,234500,2021-11
170607941,232200,2021-12
170607941,231700,2022-01
170607941,224900,2022-02
170607941,268500,2022-03
170607941,273800,2022-04
170607941,282200,2022-05
170607941,285200,2022-06
170607941,284900,2022-07
170607941,278700,2022-08
170607941,277100,2022-09
170607941,274800,2022-10
170607941,272800,2022-11
170607941,267100,2022-12
170607941,266100,2023-01
170607941,266000,2023-02
170607941,277100,2023-03
170607941,285000,2023-04
170607941,297700,2023-05
170607941,311600,2023-06
170607941,316800,2023-07
170607941,309900,2023-08
170607941,310200,2023-09
170607941,305100,2023-10
170607941,235000,2023-11
170607941,238500,2023-12
170607941,205600,2024-01
170607941,204300,2024-02
170607941,206400,2024-03
170607941,200300,2024-04
170604222,4432603,2014-04
170604222,4636183,2014-05
170604222,4714577,2014-06
170604222,4657866,2014-07
170604222,4511883,2014-08
170604222,4378607,2014-09
170604222,4442977,2014-10
170604222,4238193,2014-11
170604222,4278126,2014-12
170604222,4144736,2015-01
170604222,4214826,2015-02
170604222,4309946,2015-03
170604222,4247582,2015-04
170604222,4253261,2015-05
170604222,4309615,2015-06
170604222,4266440,2015-07
170604222,4230504,2015-08
170604222,4234612,2015-09
170604222,4175904,2015-10
170604222,4147060,2015-11
170604222,4130984,2015-12
170604222,4242012,2016-01
170604222,4198055,2016-02
170604222,4282678,2016-03
170604222,4298645,2016-04
170604222,4311685,2016-05
170604222,4320827,2016-06
170604222,4292357,2016-07
170604222,4289167,2016-08
170604222,4281482,2016-09
170604222,4305635,2016-10
170604222,4340262,2016-11
170604222,4328030,2016-12
170604222,4336721,2017-01
170604222,4389158,2017-02
170604222,4420589,2017-03
170604222,4416887,2017-04
170604222,4412319,2017-05
170604222,4393779,2017-06
170604222,4368576,2017-07
170604222,4333532,2017-08
170604222,4335855,2017-09
170604222,4248234,2017-10
170604222,4274750,2017-11
170604222,4325743,2017-12
170604222,4213522,2018-01
170604222,4213441,2018-02
170604222,4223138,2018-03
170604222,4276976,2018-04
170604222,4196279,2018-05
170604222,4279334,2018-06
170604222,4357490,2018-07
170604222,4316193,2018-08
170604222,4262844,2018-09
170604222,4284895,2018-10
170604222,4248278,2018-11
170604222,4390752,2018-12
170604222,4306669,2019-01
170604222,4290519,2019-02
170604222,4481999,2019-03
170604222,4496347,2019-04
170604222,4415664,2019-05
170604222,4570182,2019-06
170604222,4368566,2019-07
170604222,4422499,2019-08
170604222,4310937,2019-09
170604222,4326762,2019-10
170604222,4416495,2019-11
170604222,4330108,2019-12
170604222,4266029,2020-01
170604222,4227686,2020-02
170604222,4183946,2020-03
170604222,4166505,2020-04
170604222,4123733,2020-05
170604222,4201858,2020-06
170604222,4232490,2020-07
170604222,4237661,2020-08
170604222,4253787,2020-09
170604222,4283426,2020-10
170604222,4249365,2020-11
170604222,4277106,2020-12
170604222,4347034,2021-01
170604222,4355366,2021-02
170604222,4452568,2021-03
170604222,4510319,2021-04
170604222,4607413,2021-05
170604222,4794300,2021-06
170604222,4926400,2021-07
170604222,4815800,2021-08
170604222,4827300,2021-09
170604222,4911900,2021-10
170604222,4891100,2021-11
170604222,4851100,2021-12
170604222,4896300,2022-01
170604222,4641900,2022-02
170604222,5127300,2022-03
170604222,5143600,2022-04
170604222,5215000,2022-05
170604222,5286600,2022-06
170604222,5457600,2022-07
170604222,5336700,2022-08
170604222,5249600,2022-09
170604222,5220600,2022-10
170604222,5134200,2022-11
170604222,5081000,2022-12
170604222,5094700,2023-01
170604222,5139900,2023-02
170604222,5270100,2023-03
170604222,5411600,2023-04
170604222,5500200,2023-05
170604222,5772900,2023-06
170604222,5950800,2023-07
170604222,5649800,2023-08
170604222,5771400,2023-09
170604222,7307700,2023-10
170604222,7176600,2023-11
170604222,6971600,2023-12
170604222,6895900,2024-01
170604222,6838000,2024-02
170604222,6005100,2024-03
170604222,5982500,2024-04
170603557,780200,2023-10
170603557,785600,2023-11
170603557,779000,2023-12
170603557,783100,2024-01
170603557,774400,2024-02
170603557,778700,2024-03
170603557,773100,2024-04
170603216,592915,2014-04
170603216,596540,2014-05
170603216,604965,2014-06
170603216,596023,2014-07
170603216,612093,2014-08
170603216,608288,2014-09
170603216,641320,2014-10
170603216,667425,2014-11
170603216,635645,2014-12
170603216,621580,2015-01
170603216,623766,2015-02
170603216,565595,2015-03
170603216,585714,2015-04
170603216,601497,2015-05
170603216,608937,2015-06
170603216,608764,2015-07
170603216,597889,2015-08
170603216,611416,2015-09
170603216,617914,2015-10
170603216,608919,2015-11
170603216,608420,2015-12
170603216,589484,2016-01
170603216,592509,2016-02
170603216,600382,2016-03
170603216,616092,2016-04
170603216,615231,2016-05
170603216,624687,2016-06
170603216,602937,2016-07
170603216,599264,2016-08
170603216,588264,2016-09
170603216,563448,2016-10
170603216,597804,2016-11
170603216,645218,2016-12
170603216,675543,2017-01
170603216,680327,2017-02
170603216,633390,2017-03
170603216,769075,2017-04
170603216,671981,2017-05
170603216,606161,2017-06
170603216,600368,2017-07
170603216,568528,2017-08
170603216,599140,2017-09
170603216,593382,2017-10
170603216,592815,2017-11
170603216,633877,2017-12
170603216,617434,2018-01
170603216,647263,2018-02
170603216,660123,2018-03
170603216,1140000,2018-04
170603216,1147252,2018-05
170603216,1062711,2018-06
170603216,1070568,2018-07
170603216,1064042,2018-08
170603216,1064042,2018-09
170603216,953208,2018-10
170603216,954647,2018-11
170603216,952875,2018-12
170603216,957368,2019-01
170603216,951381,2019-02
170603216,961086,2019-03
170603216,958977,2019-04
170603216,967861,2019-05
170603216,977896,2019-06
170603216,984507,2019-07
170603216,983670,2019-08
170603216,965007,2019-09
170603216,966603,2019-10
170603216,987010,2019-11
170603216,992739,2019-12
170603216,1000414,2020-01
170603216,1034554,2020-02
170603216,1028214,2020-03
170603216,1030665,2020-04
170603216,1019296,2020-05
170603216,1014271,2020-06
170603216,1023813,2020-07
170603216,1028490,2020-08
170603216,1034878,2020-09
170603216,1047667,2020-10
170603216,1072684,2020-11
170603216,1082048,2020-12
170603216,1097387,2021-01
170603216,1110208,2021-02
170603216,1531665,2021-03
170603216,1549994,2021-04
170603216,1533868,2021-05
170603216,1547000,2021-06
170603216,1145600,2021-07
170603216,1147600,2021-08
170603216,1146600,2021-09
170603216,1153200,2021-10
170603216,1166200,2021-11
170603216,1171900,2021-12
170603216,1191700,2022-01
170603216,1199100,2022-02
170603216,1200600,2022-03
170603216,1212200,2022-04
170603216,1228000,2022-05
170603216,1229800,2022-06
170603216,1230100,2022-07
170603216,1200600,2022-08
170603216,1188000,2022-09
170603216,1182400,2022-10
170603216,1178400,2022-11
170603216,1155800,2022-12
170603216,1144500,2023-01
170603216,1158700,2023-02
170603216,1175200,2023-03
170603216,1207600,2023-04
170603216,1214400,2023-05
170603216,2533100,2023-06
170603216,2186000,2023-07
170603216,2186700,2023-08
170603216,2259100,2023-09
170603216,2313100,2023-10
170603216,2308800,2023-11
170603216,2194500,2023-12
170603216,2193700,2024-01
170603216,2201100,2024-02
170603216,2191600,2024-03
170603216,2195400,2024-04
170608085,348190,2014-04
170608085,343887,2014-05
170608085,332411,2014-06
170608085,327657,2014-07
170608085,333751,2014-08
170608085,332744,2014-09
170608085,325708,2014-10
170608085,313298,2014-11
170608085,325414,2014-12
170608085,370651,2015-01
170608085,383972,2015-02
170608085,383855,2015-03
170608085,383375,2015-04
170608085,373175,2015-05
170608085,369853,2015-06
170608085,371658,2015-07
170608085,366722,2015-08
170608085,361085,2015-09
170608085,347670,2015-10
170608085,397327,2015-11
170608085,391660,2015-12
170608085,397049,2016-01
170608085,399957,2016-02
170608085,415961,2016-03
170608085,422865,2016-04
170608085,412461,2016-05
170608085,404150,2016-06
170608085,424245,2016-07
170608085,422926,2016-08
170608085,421404,2016-09
170608085,426183,2016-10
170608085,425411,2016-11
170608085,399793,2016-12
170608085,390739,2017-01
170608085,388331,2017-02
170608085,389750,2017-03
170608085,418238,2017-04
170608085,416143,2017-05
170608085,410373,2017-06
170608085,442122,2017-07
170608085,437238,2017-08
170608085,434123,2017-09
170608085,441750,2017-10
170608085,437862,2017-11
170608085,432130,2017-12
170608085,432595,2018-01
170608085,434015,2018-02
170608085,444220,2018-03
170608085,427803,2018-04
170608085,404739,2018-05
170608085,400018,2018-06
170608085,388956,2018-07
170608085,382225,2018-08
170608085,413924,2018-09
170608085,402079,2018-10
170608085,390433,2018-11
170608085,395256,2018-12
170608085,383720,2019-01
170608085,376172,2019-02
170608085,379870,2019-03
170608085,387875,2019-04
170608085,403137,2019-05
170608085,399843,2019-06
170608085,430705,2019-07
170608085,434012,2019-08
170608085,429837,2019-09
170608085,433349,2019-10
170608085,426763,2019-11
170608085,415014,2019-12
170608085,410252,2020-01
170608085,411382,2020-02
170608085,403870,2020-03
170608085,405940,2020-04
170608085,408021,2020-05
170608085,412336,2020-06
170608085,419686,2020-07
170608085,446261,2020-08
170608085,463533,2020-09
170608085,475727,2020-10
170608085,480972,2020-11
170608085,486418,2020-12
170608085,487266,2021-01
170608085,485644,2021-02
170608085,480350,2021-03
170608085,505410,2021-04
170608085,532294,2021-05
170608085,528300,2021-06
170608085,506900,2021-07
170608085,489300,2021-08
170608085,487700,2021-09
170608085,478000,2021-10
170608085,474400,2021-11
170608085,470400,2021-12
170608085,471300,2022-01
170608085,457700,2022-02
170608085,535400,2022-03
170608085,556400,2022-04
170608085,577200,2022-05
170608085,589100,2022-06
170608085,589500,2022-07
170608085,571500,2022-08
170608085,565900,2022-09
170608085,561700,2022-10
170608085,552700,2022-11
170608085,536200,2022-12
170608085,522300,2023-01
170608085,523900,2023-02
170608085,542400,2023-03
170608085,559200,2023-04
170608085,582500,2023-05
170608085,633100,2023-06
170608085,613100,2023-07
170608085,623100,2023-08
170608085,625400,2023-09
170608085,605400,2023-10
170608085,608500,2023-11
170608085,547300,2023-12
170608085,553700,2024-01
170608085,530400,2024-02
170608085,533000,2024-03
170608085,496800,2024-04
170609633,281331,2014-04
170609633,280267,2014-05
170609633,276519,2014-06
170609633,275533,2014-07
170609633,274967,2014-08
170609633,271795,2014-09
170609633,265217,2014-10
170609633,258952,2014-11
170609633,265626,2014-12
170609633,243749,2015-01
170609633,238404,2015-02
170609633,234235,2015-03
170609633,233816,2015-04
170609633,237080,2015-05
170609633,239468,2015-06
170609633,234320,2015-07
170609633,235423,2015-08
170609633,233810,2015-09
170609633,241108,2015-10
170609633,242492,2015-11
170609633,236621,2015-12
170609633,222724,2016-01
170609633,228535,2016-02
170609633,231148,2016-03
170609633,221373,2016-04
170609633,232873,2016-05
170609633,219287,2016-06
170609633,231135,2016-07
170609633,225933,2016-08
170609633,228066,2016-09
170609633,224192,2016-10
170609633,235487,2016-11
170609633,242510,2016-12
170609633,217674,2017-01
170609633,220788,2017-02
170609633,237167,2017-03
170609633,233017,2017-04
170609633,237618,2017-05
170609633,246394,2017-06
170609633,214270,2017-07
170609633,216490,2017-08
170609633,214715,2017-09
170609633,222738,2017-10
170609633,227493,2017-11
170609633,231411,2017-12
170609633,344827,2018-01
170609633,344733,2018-02
170609633,353772,2018-03
170609633,353772,2018-04
170609633,355101,2018-05
170609633,358549,2018-06
170609633,349963,2018-07
170609633,332979,2018-08
170609633,342741,2018-09
170609633,346993,2018-10
170609633,348374,2018-11
170609633,328247,2018-12
170609633,333808,2019-01
170609633,340151,2019-02
170609633,345507,2019-03
170609633,324269,2019-04
170609633,333893,2019-05
170609633,315671,2019-06
170609633,353682,2019-07
170609633,325193,2019-08
170609633,332899,2019-09
170609633,341515,2019-10
170609633,331931,2019-11
170609633,331636,2019-12
170609633,326029,2020-01
170609633,313804,2020-02
170609633,303590,2020-03
170609633,311905,2020-04
170609633,316631,2020-05
170609633,302204,2020-06
170609633,325686,2020-07
170609633,335906,2020-08
170609633,374815,2020-10
170609633,379971,2020-11
170609633,384031,2020-12
170609633,383088,2021-01
170609633,383365,2021-02
170609633,392648,2021-03
170609633,403726,2021-04
170609633,406423,2021-05
170609633,413800,2021-06
170609633,425000,2021-07
170609633,430900,2021-08
170609633,428600,2021-09
170609633,624300,2023-11
170609633,621200,2023-12
170609633,625900,2024-01
170609633,620300,2024-02
170609633,623700,2024-03
170609633,618800,2024-04
170601907,163211,2015-01
170601907,160340,2015-02
170601907,171634,2015-03
170601907,176417,2015-04
170601907,193032,2015-05
170601907,194236,2015-06
170601907,208559,2015-07
170601907,212293,2015-08
170601907,206554,2015-09
170601907,217793,2015-10
170601907,217567,2015-11
170601907,211076,2015-12
170601907,210500,2016-01
170601907,207886,2016-02
170601907,208910,2016-03
170601907,197464,2016-04
170601907,197271,2016-05
170601907,203157,2016-06
170601907,200045,2016-07
170601907,207766,2016-08
170601907,216497,2016-09
170601907,216161,2016-10
170601907,215783,2016-11
170601907,217127,2016-12
170601907,221728,2017-01
170601907,224241,2017-02
170601907,184520,2017-03
170601907,182195,2017-04
170601907,178166,2017-05
170601907,178883,2017-06
170601907,179095,2017-07
170601907,189824,2017-08
170601907,189559,2017-09
170601907,194741,2017-10
170601907,194229,2017-11
170601907,194855,2017-12
170601907,196518,2018-01
170601907,203201,2018-02
170601907,200579,2018-03
170601907,199823,2018-04
170601907,199782,2018-05
170601907,203413,2018-06
170601907,200866,2018-07
170601907,198041,2018-08
170601907,211216,2018-09
170601907,209767,2018-10
170601907,205111,2018-11
170601907,196477,2018-12
170601907,190275,2019-01
170601907,193669,2019-02
170601907,204504,2019-03
170601907,213238,2019-04
170601907,222503,2019-05
170601907,221175,2019-06
170601907,221100,2019-07
170601907,220903,2019-08
170601907,219007,2019-09
170601907,218567,2019-10
170601907,220667,2019-11
170601907,220015,2019-12
170601907,220433,2020-01
170601907,220761,2020-02
170601907,222082,2020-03
170601907,222779,2020-04
170601907,226933,2020-05
170601907,229779,2020-06
170601907,228886,2020-07
170601907,232959,2020-08
170601907,239496,2020-09
170601907,241091,2020-10
170601907,251125,2020-11
170601907,255168,2020-12
170601907,256312,2021-01
170601907,261566,2021-02
170601907,267508,2021-03
170601907,286548,2021-04
170601907,281492,2021-05
170601907,261100,2021-06
170601907,245200,2021-07
170601907,229600,2021-08
170601907,228400,2021-09
170601907,226500,2021-10
170601907,224700,2021-11
170601907,220300,2021-12
170601907,219300,2022-01
170601907,225600,2022-02
170601907,240000,2022-03
170601907,257600,2022-04
170601907,271500,2022-05
170601907,270300,2022-06
170601907,273500,2022-07
170601907,270800,2022-08
170601907,271500,2022-09
170601907,271000,2022-10
170601907,267500,2022-11
170601907,263600,2022-12
170601907,261700,2023-01
170601907,264000,2023-02
170601907,273200,2023-03
170601907,279300,2023-04
170601907,289700,2023-05
170601907,290200,2023-06
170601907,299000,2023-07
170601907,302100,2023-08
170601907,302600,2023-09
170601907,473200,2023-10
170601907,470300,2023-11
170601907,467200,2023-12
170601907,467400,2024-01
170601907,465200,2024-02
170601907,465500,2024-03
170601907,464200,2024-04
170608895,576403,2014-04
170608895,604122,2014-05
170608895,587078,2014-06
170608895,578018,2014-07
170608895,565718,2014-08
170608895,574079,2014-09
170608895,559339,2014-10
170608895,608062,2014-11
170608895,616763,2014-12
170608895,737136,2015-01
170608895,736020,2015-02
170608895,697367,2015-03
170608895,668782,2015-04
170608895,682120,2015-05
170608895,663363,2015-06
170608895,667609,2015-07
170608895,672714,2015-08
170608895,695610,2015-09
170608895,735117,2015-10
170608895,717166,2015-11
170608895,674440,2015-12
170608895,618789,2016-01
170608895,597590,2016-02
170608895,661579,2016-03
170608895,715517,2016-04
170608895,732715,2016-05
170608895,703826,2016-06
170608895,650840,2016-07
170608895,740213,2016-08
170608895,704170,2016-09
170608895,692807,2016-10
170608895,731988,2016-11
170608895,714738,2016-12
170608895,788537,2017-01
170608895,805317,2017-02
170608895,792937,2017-03
170608895,801386,2017-04
170608895,721387,2017-05
170608895,688406,2017-06
170608895,753964,2017-07
170608895,710109,2017-08
170608895,686797,2017-09
170608895,652289,2017-10
170608895,642015,2017-11
170608895,676078,2017-12
170608895,695835,2018-01
170608895,736942,2018-02
170608895,698905,2018-03
170608895,707933,2018-04
170608895,698954,2018-05
170608895,660012,2018-06
170608895,635994,2018-07
170608895,615814,2018-08
170608895,627205,2018-09
170608895,599309,2018-10
170608895,611198,2018-11
170608895,597845,2018-12
170608895,678407,2019-01
170608895,599980,2019-02
170608895,569673,2019-03
170608895,590109,2019-04
170608895,609452,2019-05
170608895,589033,2019-06
170608895,706531,2019-07
170608895,654358,2019-08
170608895,656890,2019-09
170608895,751697,2019-10
170608895,743004,2019-11
170608895,741287,2019-12
170608895,749247,2020-01
170608895,712282,2020-02
170608895,697501,2020-03
170608895,698831,2020-04
170608895,718530,2020-05
170608895,719200,2020-06
170608895,748915,2020-07
170608895,761267,2020-08
170608895,795234,2020-09
170608895,829313,2020-10
170608895,769778,2020-11
170608895,790046,2020-12
170608895,814537,2021-01
170608895,841089,2021-02
170608895,857969,2021-03
170608895,905711,2021-04
170608895,910213,2021-05
170608895,1041100,2021-06
170608895,1059700,2021-07
170608895,1066500,2021-08
170608895,1064300,2021-09
170608895,1077000,2021-10
170608895,1080000,2021-11
170608895,1066000,2021-12
170608895,1050300,2022-01
170608895,1059300,2022-02
170608895,1053900,2022-03
170608895,1045600,2022-04
170608895,1056000,2022-05
170608895,1083100,2022-06
170608895,1094500,2022-07
170608895,1080300,2022-08
170608895,1085800,2022-09
170608895,1076500,2022-10
170608895,1054000,2022-11
170608895,1029400,2022-12
170608895,1005900,2023-01
170608895,1014700,2023-02
170608895,1034500,2023-03
170608895,1045800,2023-04
170608895,1056000,2023-05
170608895,1125100,2023-06
170608895,1132100,2023-07
170608895,1136100,2023-08
170608895,1162100,2023-09
170608895,1134400,2023-10
170608895,1377300,2023-11
170608895,1367900,2023-12
170608895,1367100,2024-01
170608895,1361500,2024-02
170608895,1243400,2024-03
170608895,1230200,2024-04
170609841,453000,2015-06
170609363,242849,2014-04
170609363,230174,2014-05
170609363,219206,2014-06
170609363,189827,2014-07
170609363,188721,2014-08
170609363,187705,2014-09
170609363,188677,2014-10
170609363,188257,2014-11
170609363,183737,2014-12
170609363,189149,2015-01
170609363,191829,2015-02
170609363,207425,2015-03
170609363,211706,2015-04
170609363,192285,2015-05
170609363,192285,2015-06
170609363,189862,2015-07
170609363,190002,2015-08
170609363,190246,2015-09
170609363,187624,2015-10
170609363,186396,2015-11
170609363,186596,2015-12
170609363,187616,2016-01
170609363,184419,2016-02
170609363,183850,2016-03
170609363,184976,2016-04
170609363,185893,2016-05
170609363,188664,2016-06
170609363,188900,2016-07
170609363,187229,2016-08
170609363,185806,2016-09
170609363,185927,2016-10
170609363,187868,2016-11
170609363,188916,2016-12
170609363,186907,2017-01
170609363,189278,2017-02
170609363,190151,2017-03
170609363,190817,2017-04
170609363,191153,2017-05
170609363,192989,2017-06
170609363,193128,2017-07
170609363,192623,2017-08
170609363,192928,2017-09
170609363,194642,2017-10
170609363,195681,2017-11
170609363,194755,2017-12
170609363,197242,2018-01
170609363,197767,2018-02
170609363,198356,2018-03
170609363,200713,2018-04
170609363,201342,2018-05
170609363,201630,2018-06
170609363,214987,2018-07
170609363,242127,2018-08
170609363,278552,2018-09
170609363,281788,2018-10
170609363,303431,2018-11
170609363,290492,2018-12
170609363,269486,2019-01
170609363,274868,2019-02
170609363,270410,2019-03
170609363,263024,2019-04
170609363,261949,2019-05
170609363,262914,2019-06
170609363,261093,2019-07
170609363,256528,2019-08
170609363,262723,2019-09
170609363,259299,2019-10
170609363,257655,2019-11
170609363,256497,2019-12
170609363,258746,2020-01
170609363,264292,2020-02
170609363,269012,2020-03
170609363,279546,2020-04
170609363,287770,2020-05
170609363,293726,2020-06
170609363,302173,2020-07
170609363,308409,2020-08
170609363,310775,2020-09
170609363,312036,2020-10
170609363,317709,2020-11
170609363,325950,2020-12
170609363,330364,2021-01
170609363,336829,2021-02
170609363,339446,2021-03
170609363,356358,2021-04
170609363,365172,2021-05
170609363,353700,2021-06
170609363,343800,2021-07
170609363,338100,2021-08
170609363,336300,2021-09
170609363,335900,2021-10
170609363,339700,2021-11
170609363,338000,2021-12
170609363,339200,2022-01
170609363,349800,2022-02
170609363,360000,2022-03
170609363,366300,2022-04
170609363,374100,2022-05
170609363,377800,2022-06
170609363,376800,2022-07
170609363,368000,2022-08
170609363,367600,2022-09
170609363,367700,2022-10
170609363,362800,2022-11
170609363,360100,2022-12
170609363,359300,2023-01
170609363,354500,2023-02
170609363,353000,2023-03
170609363,364100,2023-04
170609363,374800,2023-05
170609363,384500,2023-06
170609363,391500,2023-07
170609363,379600,2023-08
170609363,378200,2023-09
170609363,382100,2023-10
170609363,553600,2023-11
170609363,549100,2023-12
170609363,547300,2024-01
170609363,461200,2024-02
170609363,467100,2024-03
170609363,467900,2024-04
170602119,1734642,2014-04
170602119,1589428,2014-05
170602119,1604510,2014-06
170602119,1621381,2014-07
170602119,1680993,2014-08
170602119,1642740,2014-09
170602119,1685527,2014-10
170602119,1739391,2014-11
170602119,1647478,2014-12
170602119,1471939,2015-01
170602119,1561456,2015-02
170602119,1616105,2015-03
170602119,1569290,2015-04
170602119,1593414,2015-05
170602119,1764375,2015-06
170602119,1812297,2015-07
170602119,1843005,2015-08
170602119,1781792,2015-09
170602119,1976746,2015-10
170602119,1922963,2015-11
170602119,1915324,2015-12
170602119,1843056,2016-01
170602119,1869846,2016-02
170602119,1829060,2016-03
170602119,1834213,2016-04
170602119,1887089,2016-05
170602119,1850125,2016-06
170602119,1852584,2016-07
170602119,1852341,2016-08
170602119,2012915,2016-09
170602119,2165582,2016-10
170602119,2207300,2016-11
170602119,2220737,2016-12
170602119,2256858,2017-01
170602119,2244951,2017-02
170602119,2241606,2017-03
170602119,2263833,2017-04
170602119,2279063,2017-05
170602119,2465335,2017-06
170602119,2809082,2017-07
170602119,2474811,2017-08
170602119,2446668,2017-09
170602119,2453702,2017-10
170602119,2425773,2017-11
170602119,2838932,2017-12
170602119,2848850,2018-01
170602119,2818515,2018-02
170602119,3161462,2018-03
170602119,3414453,2018-04
170602119,3428138,2018-05
170602119,3256087,2018-06
170602119,3699512,2018-07
170602119,3621123,2018-08
170602119,3512675,2018-09
170602119,3440711,2018-10
170602119,2944576,2018-11
170602119,2563372,2018-12
170602119,2219691,2019-01
170602119,1943489,2019-02
170602119,2391930,2019-03
170602119,1962401,2019-04
170602119,1674633,2019-05
170602119,1827454,2019-06
170602119,1812362,2019-07
170602119,1966398,2019-08
170602119,2103002,2019-09
170602119,1850705,2019-10
170602119,1852063,2019-11
170602119,1867417,2019-12
170602119,1966194,2020-01
170602119,1732449,2020-02
170602119,1542414,2020-03
170602119,1583840,2020-04
170602119,1804446,2020-05
170602119,2028928,2020-06
170602119,1949153,2020-07
170602119,2019936,2020-08
170602119,2195889,2020-09
170602119,2238428,2020-10
170602119,2622293,2020-11
170602119,2523038,2020-12
170602119,2671629,2021-01
170602119,2817037,2021-02
170602119,2750280,2021-03
170602119,3230262,2021-04
170602119,3318089,2021-05
170602119,4305200,2021-06
170602119,4992900,2021-07
170602119,5129300,2021-08
170602119,5416000,2021-09
170602119,5694400,2021-10
170602119,5879000,2021-11
170602119,5845600,2021-12
170602119,5704000,2022-01
170602119,5840900,2022-02
170602119,5840700,2022-03
170602119,5733900,2022-04
170602119,5756200,2022-05
170602119,5715600,2022-06
170602119,5896700,2022-07
170602119,5925600,2022-08
170602119,5988200,2022-09
170602119,6009800,2022-10
170602119,5934200,2022-11
170602119,5828500,2022-12
170602119,6021000,2023-01
170602119,6219500,2023-02
170602119,6602800,2023-03
170602119,6659200,2023-04
170602119,6732600,2023-05
170602119,18186900,2023-06
170602119,18108200,2023-07
170602119,17228200,2023-10
170602119,17102900,2023-11
170602119,17027600,2023-12
170602119,16851500,2024-01
170602119,16716100,2024-02
170602119,16753100,2024-03
170602119,16792900,2024-04
170604486,169465,2014-04
170604486,199495,2014-05
170604486,206139,2014-06
170604486,179225,2014-07
170604486,162832,2014-08
170604486,151101,2014-09
170604486,153256,2014-10
170604486,165369,2014-11
170604486,199954,2014-12
170604486,325554,2015-01
170604486,330104,2015-02
170604486,332128,2015-03
170604486,324483,2015-04
170604486,256594,2015-05
170604486,258218,2015-06
